timestamp, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], utilization.gpu [%], temperature.gpu, power.draw [W], clocks_event_reasons.active
2026/09/24 08:35:29.044, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.42 W, 0x0000000000000001
2026/09/24 08:35:29.303, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.42 W, 0x0000000000000001
2026/09/24 08:35:29.556, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.98 W, 0x0000000000000001
2026/09/24 08:35:29.815, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.98 W, 0x0000000000000001
2026/09/24 08:35:30.069, P0, 1740 MHz, 6101 MHz, 23 %, 66, 21.48 W, 0x0000000000000001
2026/09/24 08:35:30.321, P0, 1740 MHz, 6101 MHz, 23 %, 66, 21.48 W, 0x0000000000000001
2026/09/24 08:35:30.577, P0, 1740 MHz, 6101 MHz, 23 %, 66, 21.42 W, 0x0000000000000001
2026/09/24 08:35:30.832, P0, 1740 MHz, 6101 MHz, 23 %, 66, 21.42 W, 0x0000000000000001
2026/09/24 08:35:31.084, P0, 1740 MHz, 6101 MHz, 21 %, 66, 21.36 W, 0x0000000000000001
2026/09/24 08:35:31.339, P0, 1740 MHz, 6101 MHz, 21 %, 66, 21.36 W, 0x0000000000000001
2026/09/24 08:35:31.598, P0, 1740 MHz, 6101 MHz, 21 %, 66, 21.21 W, 0x0000000000000001
2026/09/24 08:35:31.854, P0, 1740 MHz, 6101 MHz, 21 %, 66, 21.21 W, 0x0000000000000001
2026/09/24 08:35:32.112, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.39 W, 0x0000000000000001
2026/09/24 08:35:32.366, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.39 W, 0x0000000000000001
2026/09/24 08:35:32.617, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.29 W, 0x0000000000000001
2026/09/24 08:35:32.870, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.29 W, 0x0000000000000001
2026/09/24 08:35:33.125, P0, 1740 MHz, 6101 MHz, 21 %, 66, 21.22 W, 0x0000000000000001
2026/09/24 08:35:33.381, P0, 1740 MHz, 6101 MHz, 21 %, 66, 21.22 W, 0x0000000000000001
2026/09/24 08:35:33.644, P0, 1740 MHz, 6101 MHz, 23 %, 66, 21.25 W, 0x0000000000000001
2026/09/24 08:35:33.900, P0, 1740 MHz, 6101 MHz, 23 %, 66, 21.25 W, 0x0000000000000001
2026/09/24 08:35:34.158, P0, 1740 MHz, 6101 MHz, 23 %, 66, 39.02 W, 0x0000000000000001
2026/09/24 08:35:34.418, P0, 1740 MHz, 6101 MHz, 23 %, 66, 39.02 W, 0x0000000000000001
2026/09/24 08:35:34.674, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.18 W, 0x0000000000000001
2026/09/24 08:35:34.930, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.18 W, 0x0000000000000001
2026/09/24 08:35:35.188, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.31 W, 0x0000000000000001
2026/09/24 08:35:35.444, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.31 W, 0x0000000000000001
2026/09/24 08:35:35.699, P0, 1740 MHz, 6101 MHz, 21 %, 66, 21.24 W, 0x0000000000000001
2026/09/24 08:35:35.961, P0, 1740 MHz, 6101 MHz, 21 %, 66, 21.24 W, 0x0000000000000001
2026/09/24 08:35:36.214, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.19 W, 0x0000000000000001
2026/09/24 08:35:36.470, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.22 W, 0x0000000000000001
2026/09/24 08:35:36.721, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.22 W, 0x0000000000000001
2026/09/24 08:35:36.984, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.20 W, 0x0000000000000001
2026/09/24 08:35:37.246, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.20 W, 0x0000000000000001
2026/09/24 08:35:37.508, P0, 1740 MHz, 6101 MHz, 23 %, 66, 21.26 W, 0x0000000000000001
2026/09/24 08:35:37.764, P0, 1740 MHz, 6101 MHz, 23 %, 66, 21.26 W, 0x0000000000000001
2026/09/24 08:35:38.018, P0, 1740 MHz, 6101 MHz, 23 %, 66, 21.23 W, 0x0000000000000001
2026/09/24 08:35:38.272, P0, 1740 MHz, 6101 MHz, 23 %, 66, 21.23 W, 0x0000000000000001
2026/09/24 08:35:38.534, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.25 W, 0x0000000000000001
2026/09/24 08:35:38.792, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.25 W, 0x0000000000000001
2026/09/24 08:35:39.053, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.38 W, 0x0000000000000001
2026/09/24 08:35:39.309, P0, 1740 MHz, 6101 MHz, 22 %, 66, 21.38 W, 0x0000000000000001
2026/09/24 08:35:39.578, [Unknown Error], 1740 MHz, 6100 MHz, 0 %, 63, 3.10 W, 0x0000000000000001
2026/09/24 08:35:40.592, P0, 1740 MHz, 6101 MHz, 0 %, 65, 18.22 W, 0x0000000000000001
2026/09/24 08:35:40.845, P0, 1740 MHz, 6101 MHz, 0 %, 65, 18.22 W, 0x0000000000000001
2026/09/24 08:35:41.108, P0, 1740 MHz, 6101 MHz, 2 %, 66, 17.18 W, 0x0000000000000001
2026/09/24 08:35:41.372, P0, 1740 MHz, 6101 MHz, 2 %, 66, 17.18 W, 0x0000000000000001
2026/09/24 08:35:41.635, P0, 2040 MHz, 6101 MHz, 46 %, 68, 32.11 W, 0x0000000000000400
2026/09/24 08:35:41.886, P0, 2040 MHz, 6101 MHz, 45 %, 69, 41.00 W, 0x0000000000000400
2026/09/24 08:35:42.150, P0, 2040 MHz, 6101 MHz, 45 %, 69, 41.00 W, 0x0000000000000400
2026/09/24 08:35:42.402, P0, 2032 MHz, 6101 MHz, 45 %, 70, 40.03 W, 0x0000000000000400
2026/09/24 08:35:42.666, P0, 2032 MHz, 6101 MHz, 45 %, 70, 40.03 W, 0x0000000000000400
2026/09/24 08:35:42.930, P0, 2032 MHz, 6101 MHz, 43 %, 70, 40.48 W, 0x0000000000000400
2026/09/24 08:35:43.182, P0, 2032 MHz, 6101 MHz, 43 %, 70, 40.48 W, 0x0000000000000400
2026/09/24 08:35:43.433, P0, 2032 MHz, 6101 MHz, 43 %, 70, 40.78 W, 0x0000000000000400
2026/09/24 08:35:43.697, P0, 2032 MHz, 6101 MHz, 43 %, 70, 40.78 W, 0x0000000000000400
2026/09/24 08:35:43.961, P0, 2032 MHz, 6101 MHz, 44 %, 70, 40.36 W, 0x0000000000000400
2026/09/24 08:35:44.212, P0, 2032 MHz, 6101 MHz, 44 %, 70, 40.36 W, 0x0000000000000400
2026/09/24 08:35:44.463, P0, 2032 MHz, 6101 MHz, 45 %, 70, 40.12 W, 0x0000000000000400
2026/09/24 08:35:44.727, P0, 2032 MHz, 6101 MHz, 45 %, 70, 40.12 W, 0x0000000000000400
2026/09/24 08:35:44.992, P0, 2032 MHz, 6101 MHz, 42 %, 70, 40.76 W, 0x0000000000000400
2026/09/24 08:35:45.247, P0, 2032 MHz, 6101 MHz, 42 %, 70, 40.76 W, 0x0000000000000400
2026/09/24 08:35:45.510, P0, 2032 MHz, 6101 MHz, 0 %, 69, 37.72 W, 0x0000000000000400
2026/09/24 08:35:45.763, P0, 2032 MHz, 6101 MHz, 0 %, 69, 37.72 W, 0x0000000000000400
2026/09/24 08:35:46.017, P0, 2032 MHz, 6101 MHz, 0 %, 68, 30.15 W, 0x0000000000000400
2026/09/24 08:35:46.274, P0, 2032 MHz, 6101 MHz, 0 %, 68, 30.15 W, 0x0000000000000400
2026/09/24 08:35:46.531, P0, 2032 MHz, 6101 MHz, 0 %, 68, 25.05 W, 0x0000000000000400
2026/09/24 08:35:46.795, P0, 2032 MHz, 6101 MHz, 0 %, 68, 25.05 W, 0x0000000000000400
2026/09/24 08:35:47.052, P0, 1740 MHz, 6101 MHz, 0 %, 69, 25.03 W, 0x0000000000000400
2026/09/24 08:35:47.304, P0, 1740 MHz, 6101 MHz, 0 %, 69, 25.03 W, 0x0000000000000400
2026/09/24 08:35:47.559, P0, 1740 MHz, 6101 MHz, 0 %, 67, 18.56 W, 0x0000000000000001
2026/09/24 08:35:47.826, P0, 1740 MHz, 6101 MHz, 0 %, 67, 18.56 W, 0x0000000000000001
2026/09/24 08:35:48.079, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.56 W, 0x0000000000000001
2026/09/24 08:35:48.338, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.56 W, 0x0000000000000001
2026/09/24 08:35:48.593, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.55 W, 0x0000000000000001
2026/09/24 08:35:48.850, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.55 W, 0x0000000000000001
2026/09/24 08:35:49.101, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.54 W, 0x0000000000000001
2026/09/24 08:35:49.357, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.54 W, 0x0000000000000001
2026/09/24 08:35:49.608, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:35:49.858, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:35:50.115, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:35:50.372, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:35:50.627, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.53 W, 0x0000000000000001
2026/09/24 08:35:50.879, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.53 W, 0x0000000000000001
2026/09/24 08:35:51.136, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:35:51.386, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:35:51.642, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:35:51.900, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:35:52.156, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:35:52.407, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:35:52.664, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:35:52.920, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.54 W, 0x0000000000000001
2026/09/24 08:35:53.177, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.54 W, 0x0000000000000001
2026/09/24 08:35:53.434, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.48 W, 0x0000000000000001
2026/09/24 08:35:53.691, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.48 W, 0x0000000000000001
2026/09/24 08:35:53.946, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.65 W, 0x0000000000000001
2026/09/24 08:35:54.198, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.65 W, 0x0000000000000001
2026/09/24 08:35:54.453, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.49 W, 0x0000000000000001
2026/09/24 08:35:54.704, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.49 W, 0x0000000000000001
2026/09/24 08:35:54.955, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.48 W, 0x0000000000000001
2026/09/24 08:35:55.211, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.48 W, 0x0000000000000001
2026/09/24 08:35:55.468, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.74 W, 0x0000000000000001
2026/09/24 08:35:55.725, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.74 W, 0x0000000000000001
2026/09/24 08:35:55.982, P0, 1740 MHz, 6101 MHz, 0 %, 67, 18.05 W, 0x0000000000000001
2026/09/24 08:35:56.239, P0, 1740 MHz, 6101 MHz, 0 %, 67, 18.05 W, 0x0000000000000001
2026/09/24 08:35:56.496, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:35:56.753, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:35:57.010, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.45 W, 0x0000000000000001
2026/09/24 08:35:57.267, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.45 W, 0x0000000000000001
2026/09/24 08:35:57.522, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.47 W, 0x0000000000000001
2026/09/24 08:35:57.774, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.47 W, 0x0000000000000001
2026/09/24 08:35:58.029, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.47 W, 0x0000000000000001
2026/09/24 08:35:58.280, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.47 W, 0x0000000000000001
2026/09/24 08:35:58.537, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:35:58.793, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:35:59.044, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.43 W, 0x0000000000000001
2026/09/24 08:35:59.301, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.43 W, 0x0000000000000001
2026/09/24 08:35:59.558, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:35:59.815, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:36:00.071, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.53 W, 0x0000000000000001
2026/09/24 08:36:00.330, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.53 W, 0x0000000000000001
2026/09/24 08:36:00.585, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
2026/09/24 08:36:00.843, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
2026/09/24 08:36:01.099, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.41 W, 0x0000000000000001
2026/09/24 08:36:01.356, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.41 W, 0x0000000000000001
2026/09/24 08:36:01.613, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:36:01.869, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:36:02.120, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:02.377, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:02.634, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:02.891, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:36:03.148, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:36:03.405, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:03.660, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:03.912, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:04.168, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:04.425, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:04.681, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:04.933, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:36:05.189, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:36:05.446, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.43 W, 0x0000000000000001
2026/09/24 08:36:05.703, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.43 W, 0x0000000000000001
2026/09/24 08:36:05.960, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:36:06.216, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:36:06.474, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:36:06.731, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:36:06.988, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:07.244, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:07.500, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:07.751, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:08.008, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:08.265, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:08.522, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.41 W, 0x0000000000000001
2026/09/24 08:36:08.779, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.41 W, 0x0000000000000001
2026/09/24 08:36:09.035, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:09.292, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:09.549, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:09.806, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:10.064, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.41 W, 0x0000000000000001
2026/09/24 08:36:10.320, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.41 W, 0x0000000000000001
2026/09/24 08:36:10.577, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:36:10.834, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:36:11.091, P0, 1740 MHz, 6101 MHz, 1 %, 66, 17.58 W, 0x0000000000000001
2026/09/24 08:36:11.348, P0, 1740 MHz, 6101 MHz, 1 %, 66, 17.58 W, 0x0000000000000001
2026/09/24 08:36:11.605, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.44 W, 0x0000000000000001
2026/09/24 08:36:11.862, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.44 W, 0x0000000000000001
2026/09/24 08:36:12.119, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.51 W, 0x0000000000000001
2026/09/24 08:36:12.375, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.51 W, 0x0000000000000001
2026/09/24 08:36:12.632, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:36:12.889, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:36:13.146, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:36:13.403, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:13.660, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:13.917, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:14.173, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:14.430, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:14.688, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:14.944, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
2026/09/24 08:36:15.201, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
2026/09/24 08:36:15.459, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:36:15.715, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:36:15.972, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:16.229, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:16.486, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:36:16.742, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:36:16.999, P0, 1740 MHz, 6101 MHz, 0 %, 66, 19.49 W, 0x0000000000000001
2026/09/24 08:36:17.252, P0, 1740 MHz, 6101 MHz, 0 %, 66, 19.49 W, 0x0000000000000001
2026/09/24 08:36:17.506, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
2026/09/24 08:36:17.765, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
2026/09/24 08:36:18.020, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:36:18.277, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:36:18.534, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:36:18.791, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:36:19.048, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:36:19.305, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:36:19.562, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:36:19.819, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:36:20.075, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.34 W, 0x0000000000000001
2026/09/24 08:36:20.332, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.34 W, 0x0000000000000001
2026/09/24 08:36:20.590, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.36 W, 0x0000000000000001
2026/09/24 08:36:20.846, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.36 W, 0x0000000000000001
2026/09/24 08:36:21.106, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:36:21.367, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:36:21.624, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:36:21.881, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:36:22.138, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:36:22.394, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:36:22.651, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:36:22.902, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:23.158, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:23.415, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:23.671, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:23.923, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.44 W, 0x0000000000000001
2026/09/24 08:36:24.179, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.44 W, 0x0000000000000001
2026/09/24 08:36:24.436, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:36:24.701, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:36:24.957, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:25.214, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:25.467, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:36:25.720, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:36:25.976, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:36:26.228, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:36:26.480, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:26.734, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:36:26.991, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:36:27.248, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:36:27.505, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:36:27.762, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:36:28.019, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:28.275, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:28.532, P0, 1740 MHz, 6101 MHz, 0 %, 66, 18.44 W, 0x0000000000000001
2026/09/24 08:36:28.788, P0, 1740 MHz, 6101 MHz, 0 %, 66, 18.44 W, 0x0000000000000001
2026/09/24 08:36:29.045, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:36:29.302, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:36:29.559, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.34 W, 0x0000000000000001
2026/09/24 08:36:29.816, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.34 W, 0x0000000000000001
