# start_unix_ms 1790236120284
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
243,868.447,1.4950,0.0000,0.0205,4.9419,0.1746,5.3408,0.6506,0.1157
244,874.001,5.5542,0.0000,0.0443,0.8470,0.0931,1.1749,0.2371,0.1157
245,875.243,1.2417,0.0000,0.0204,5.0570,0.1695,5.3763,0.6487,0.1167
246,880.728,5.4852,0.0000,0.0357,0.9317,0.0963,1.2478,0.2346,0.1178
247,882.043,1.3150,0.0000,0.0231,5.1919,0.2296,5.6176,0.6465,0.1157
248,887.776,5.7334,0.0000,0.0383,0.9038,0.0626,1.2197,0.8289,0.1178
249,889.053,1.2769,0.0000,0.0162,5.1898,0.2404,5.5755,0.6472,0.1167
250,894.764,5.7110,0.0000,0.0409,0.8872,0.0836,1.1887,0.5352,0.1167
251,896.017,1.2532,0.0000,0.0212,5.1177,0.0938,5.3319,0.2315,0.1167
252,901.402,5.3848,0.0000,0.0198,1.0861,0.1148,1.3757,0.2349,0.1178
253,902.860,1.4583,0.0000,0.0226,5.1584,0.1428,5.4510,0.6476,0.1178
254,908.392,5.5318,0.0000,0.0266,1.0806,0.0829,1.3237,0.8267,0.1188
255,909.777,1.3846,0.0000,0.0205,5.0716,0.1658,5.4299,0.6468,0.1178
256,915.286,5.5088,0.0000,0.0494,1.0988,0.0858,1.4149,0.8272,0.1198
257,916.788,1.5023,0.0000,0.0225,5.0895,0.1385,5.3968,0.6472,0.1178
258,922.287,5.4987,0.0000,0.0285,1.0450,0.1175,1.3627,0.8321,0.1188
259,923.750,1.4632,0.0000,0.0323,8.8529,0.1207,9.1732,0.6492,0.1188
260,933.069,9.3192,0.0000,0.0484,0.9799,0.0724,1.2898,0.8292,0.1208
261,934.415,1.3462,0.0000,0.0134,1.3843,0.1624,1.7272,0.6503,0.1188
262,936.252,1.8365,0.0000,0.0486,0.8510,0.1148,1.3018,0.5033,0.1198
263,937.636,1.3847,0.0000,0.0234,5.2373,0.2295,5.6577,0.2305,0.1188
264,943.417,5.7802,0.0000,0.0334,0.8864,0.0623,1.1145,0.2336,0.1198
265,944.591,1.1741,0.0000,0.0161,5.1281,0.0831,5.3330,0.6477,0.1208
266,949.981,5.3903,0.0000,0.0333,1.0921,0.0856,1.4622,0.5248,0.1188
267,951.506,1.5249,0.0000,0.0211,5.0769,0.1908,5.4070,0.2303,0.1198
268,957.115,5.6086,0.0000,0.0540,0.7590,0.1801,1.1790,0.8296,0.1219
269,958.498,1.3834,0.0000,0.0294,5.2287,0.1904,5.5709,0.6508,0.1198
270,964.159,5.6610,0.0000,0.0382,0.8833,0.0735,1.1731,0.2336,0.1208
271,965.391,1.2318,0.0000,0.0179,5.2317,0.2616,5.6388,0.2325,0.1208
272,971.127,5.7367,0.0000,0.0299,1.0081,0.0717,1.2674,0.5066,0.1208
273,972.453,1.3254,0.0000,0.0182,5.0226,0.0961,5.2467,0.2317,0.1198
274,977.835,5.3817,0.0000,0.0389,1.1366,0.0959,1.4500,0.5231,0.1198
275,979.357,1.5228,0.0000,0.0244,5.2401,0.1414,5.5369,0.2316,0.1198
276,984.979,5.6220,0.0000,0.0276,0.9194,0.0834,1.2395,0.8317,0.1219
277,986.289,1.3095,0.0000,0.0192,5.1179,0.1052,5.3524,0.6512,0.1208
278,991.705,5.4164,0.0000,0.0796,0.9588,0.1481,1.3999,0.5019,0.1208
279,993.626,1.9204,0.0000,0.0687,4.6564,0.2397,5.1129,0.2383,0.1198
280,998.915,5.2897,0.0000,0.0481,0.7986,0.1507,1.2280,0.8290,0.1219
281,1000.514,1.5982,0.0000,0.0367,4.6286,0.1331,4.9652,0.2336,0.1208
282,1005.573,5.0592,0.0000,0.0264,0.9893,0.0873,1.2823,0.2327,0.1219
283,1006.916,1.3433,0.0000,0.0232,5.3549,0.2338,5.7437,0.2343,0.1219
284,1012.733,5.8167,0.0000,0.0271,0.8513,0.0845,1.2531,0.6504,0.1219
285,1014.045,1.3123,0.0000,0.0184,4.9555,0.2353,5.3427,0.6550,0.1229
286,1019.522,5.4767,0.0000,0.0513,0.9551,0.0870,1.2763,0.5092,0.1229
287,1020.866,1.3441,0.0000,0.0213,5.4161,0.1824,5.7876,0.2351,0.1229
288,1026.940,6.0743,0.0000,0.0467,0.7461,0.0696,1.1211,0.2362,0.1229
289,1028.117,1.1767,0.0000,0.0155,4.7642,0.1502,5.0415,0.2367,0.1229
290,1033.218,5.1014,0.0000,0.0244,1.0627,0.0898,1.3500,0.2355,0.1239
